AgeGroup,StudyNo,value.Target,value.TargetNo,value.WordType,value.Proper,value.totalitems,value.correctitems,value.wrongitems,value.targetacc,value.rtrials,value.ptrials,value.btrials,value.utrials,value.rcorrecttrials,value.pcorrecttrials,value.bcorrecttrials,value.ucorrecttrials,value.racc,value.pacc,value.bacc,value.uacc,value.rmcq,value.pmcq,value.bmcq,value.umcq,value.r_know,value.r_dontknow,value.r_other,value.r_TOT,value.p_know,value.p_dontknow,value.p_other,value.p_TOT,value.b_know,value.b_dontknow,value.b_other,value.b_TOT,value.u_know,value.u_dontknow,value.u_other,value.u_TOT,value.correctmcq,value.wrongmcq,value.wrong_r,value.wrong_p,value.wrong_b,value.wrong_u,value.wrong_r_r,value.wrong_r_p,value.wrong_r_b,value.wrong_r_u,value.wrong_r_x,value.wrong_p_r,value.wrong_p_p,value.wrong_p_b,value.wrong_p_u,value.wrong_p_x,value.wrong_b_r,value.wrong_b_p,value.wrong_b_b,value.wrong_b_u,value.wrong_b_x,value.wrong_u_r,value.wrong_u_p,value.wrong_u_b,value.wrong_u_u,value.wrong_u_x,visible,value.know,value.dontknow,value.other,value.TOT,know_r_percent,know_p_percent,know_b_percent,know_u_percent,dontknow_r_percent,dontknow_p_percent,dontknow_b_percent,dontknow_u_percent,other_r_percent,other_p_percent,other_b_percent,other_u_percent,TOT_r_percent,TOT_p_percent,TOT_b_percent,TOT_u_percent,r_know_new,r_dontknow_new,r_other_new,r_TOT_new,p_know_new,p_dontknow_new,p_other_new,p_TOT_new,b_know_new,b_dontknow_new,b_other_new,b_TOT_new,u_know_new,u_dontknow_new,u_other_new,u_TOT_new
Old,6,nullify,67,V,Word,32,0,32,0,8,8,8,8,0,0,0,0,0,0,0,0,0.25,0.625,0.625,0.375,3,4,1,0,5,3,0,0,4,3,1,0,2,6,0,0,15,17,6,3,3,5,0.666666667,0,0.166666667,0,0.166666667,0.666666667,0.333333333,0,0,0,0.666666667,0,0.333333333,0,0,0.6,0,0.4,0,0,FALSE,14,16,2,0,0.214285714,0.357142857,0.285714286,0.142857143,0.25,0.1875,0.1875,0.375,0.5,0,0.5,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.375,0.5,0.125,0,0.625,0.375,0,0,0.5,0.375,0.125,0,0.25,0.75,0,0
Old,6,Nuremberg,68,PN,ProperName,32,3,29,0.09375,8,8,8,8,2,0,1,0,0.25,0,0.125,0,0.625,0.625,0.625,0.5,3,5,0,0,0,7,1,0,2,6,0,0,1,7,0,0,19,13,3,3,3,4,0.666666667,0,0,0,0.333333333,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,6,25,1,0,0.5,0,0.333333333,0.166666667,0.2,0.28,0.24,0.28,0,1,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.375,0.625,0,0,0,0.875,0.125,0,0.25,0.75,0,0,0.125,0.875,0,0
Old,6,O'Connor,69,PN,ProperName,32,0,32,0,8,8,8,8,0,0,0,0,0,0,0,0,0.75,0.625,0.75,1,4,3,1,0,1,6,0,1,4,4,0,0,1,7,0,0,25,7,2,3,2,0,0.5,0,0.5,0,0,0.333333333,0,0.666666667,0,0,0.5,0,0.5,0,0,NA,NA,NA,NA,NA,FALSE,10,20,1,1,0.4,0.1,0.4,0.1,0.15,0.3,0.2,0.35,1,0,0,0,0,1,0,0,0.5,0.375,0.125,0,0.125,0.75,0,0.125,0.5,0.5,0,0,0.125,0.875,0,0
Old,6,obscure,70,Adj,Word,32,1,31,0.03125,8,8,8,8,0,1,0,0,0,0.125,0,0,0.5,0.625,1,0.875,3,5,0,0,2,5,1,0,4,2,1,1,2,5,1,0,24,8,4,3,0,1,0.25,0,0.25,0,0.5,0.333333333,0.333333333,0.333333333,0,0,NA,NA,NA,NA,NA,0,0,0,1,0,FALSE,11,17,3,1,0.272727273,0.181818182,0.363636364,0.181818182,0.294117647,0.294117647,0.117647059,0.294117647,0,0.333333333,0.333333333,0.333333333,0,0,1,0,0.375,0.625,0,0,0.25,0.625,0.125,0,0.5,0.25,0.125,0.125,0.25,0.625,0.125,0
Old,6,obstinate,71,V,Word,32,1,31,0.03125,8,8,8,8,0,0,0,1,0,0,0,0.125,0.625,0.5,0.625,0.625,3,4,0,1,3,3,1,1,5,1,0,2,2,6,0,0,19,13,3,4,3,3,0.666666667,0,0.333333333,0,0,0.25,0,0.75,0,0,0,0,0.666666667,0,0.333333333,0,0,0.666666667,0,0.333333333,FALSE,13,14,1,4,0.230769231,0.230769231,0.384615385,0.153846154,0.285714286,0.214285714,0.071428571,0.428571429,0,1,0,0,0.25,0.25,0.5,0,0.375,0.5,0,0.125,0.375,0.375,0.125,0.125,0.625,0.125,0,0.25,0.25,0.75,0,0
Old,6,omnipotent,72,Adj,Word,32,7,25,0.21875,8,8,8,8,2,2,3,0,0.25,0.25,0.375,0,0.75,0.75,0.75,0.75,4,4,0,0,4,4,0,0,6,2,0,0,2,5,0,1,24,8,2,2,2,2,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0.5,0,0,0,0.5,0.5,0,0.5,0,0,FALSE,16,15,0,1,0.25,0.25,0.375,0.125,0.266666667,0.266666667,0.133333333,0.333333333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,1,0.5,0.5,0,0,0.5,0.5,0,0,0.75,0.25,0,0,0.25,0.625,0,0.125
Old,6,ornithology,73,N,Word,32,6,26,0.1875,8,8,8,8,2,3,1,0,0.25,0.375,0.125,0,0.75,0.5,1,0.625,7,1,0,0,4,3,0,1,3,4,0,1,2,6,0,0,23,9,2,4,0,3,0.5,0,0.5,0,0,0.5,0,0.25,0,0.25,NA,NA,NA,NA,NA,0.333333333,0,0.333333333,0,0.333333333,FALSE,16,14,0,2,0.4375,0.25,0.1875,0.125,0.071428571,0.214285714,0.285714286,0.428571429,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0.5,0.5,0,0.875,0.125,0,0,0.5,0.375,0,0.125,0.375,0.5,0,0.125,0.25,0.75,0,0
Old,6,ostentatious,74,Adj,Word,32,1,31,0.03125,8,8,8,8,1,0,0,0,0.125,0,0,0,0.75,0.75,0.75,0.5,3,3,2,0,0,6,1,1,2,6,0,0,2,5,0,1,22,10,2,2,2,4,1,0,0,0,0,0,0.5,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0,FALSE,7,20,3,2,0.428571429,0,0.285714286,0.285714286,0.15,0.3,0.3,0.25,0.666666667,0.333333333,0,0,0,0.5,0,0.5,0.375,0.375,0.25,0,0,0.75,0.125,0.125,0.25,0.75,0,0,0.25,0.625,0,0.125
Old,6,Oswald,75,PN,ProperName,32,11,21,0.34375,8,8,8,8,2,4,2,3,0.25,0.5,0.25,0.375,1,1,1,0.875,3,3,0,2,7,1,0,0,4,3,0,1,3,3,1,1,31,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,FALSE,17,10,1,4,0.176470588,0.411764706,0.235294118,0.176470588,0.3,0.1,0.3,0.3,0,0,0,1,0.5,0,0.25,0.25,0.375,0.375,0,0.25,0.875,0.125,0,0,0.5,0.375,0,0.125,0.375,0.375,0.125,0.125
Old,6,Ottawa,76,PN,ProperName,32,8,24,0.25,8,8,8,8,1,3,4,0,0.125,0.375,0.5,0,0.5,0.375,0.625,0.125,5,2,1,0,3,5,0,0,6,1,0,1,1,7,0,0,13,19,4,5,3,7,0.25,0,0.75,0,0,0.6,0.2,0.2,0,0,0.666666667,0,0,0,0.333333333,0.428571429,0,0.428571429,0,0.142857143,FALSE,15,15,1,1,0.333333333,0.2,0.4,0.066666667,0.133333333,0.333333333,0.066666667,0.466666667,1,0,0,0,0,0,1,0,0.625,0.25,0.125,0,0.375,0.625,0,0,0.75,0.125,0,0.125,0.125,0.875,0,0
Old,6,panacea,77,N,Word,32,5,27,0.15625,8,8,8,8,1,1,2,1,0.125,0.125,0.25,0.125,0.375,0.375,0.375,0.5,4,1,2,1,5,3,0,0,4,3,0,1,3,5,0,0,13,19,5,5,5,4,0.2,0,0.2,0,0.6,0.8,0,0.2,0,0,1,0,0,0,0,0.75,0,0.25,0,0,FALSE,16,12,2,2,0.25,0.3125,0.25,0.1875,0.083333333,0.25,0.25,0.416666667,1,0,0,0,0.5,0,0.5,0,0.5,0.125,0.25,0.125,0.625,0.375,0,0,0.5,0.375,0,0.125,0.375,0.625,0,0
Old,6,paragon,78,N,Word,32,1,31,0.03125,8,8,8,8,0,0,1,0,0,0,0.125,0,0.25,0.25,0.5,0.25,2,4,1,1,1,7,0,0,4,3,0,1,4,4,0,0,10,22,6,6,4,6,0.666666667,0,0.333333333,0,0,0.5,0,0.5,0,0,0.25,0,0.5,0,0.25,0.5,0,0.5,0,0,FALSE,11,18,1,2,0.181818182,0.090909091,0.363636364,0.363636364,0.222222222,0.388888889,0.166666667,0.222222222,1,0,0,0,0.5,0,0.5,0,0.25,0.5,0.125,0.125,0.125,0.875,0,0,0.5,0.375,0,0.125,0.5,0.5,0,0
Old,6,polygamy,79,N,Word,32,15,17,0.46875,8,8,8,8,3,3,5,4,0.375,0.375,0.625,0.5,0.875,0.875,0.875,0.875,5,2,0,1,7,1,0,0,7,1,0,0,6,2,0,0,28,4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,FALSE,25,6,0,1,0.2,0.28,0.28,0.24,0.333333333,0.166666667,0.166666667,0.333333333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1,0,0,0,0.625,0.25,0,0.125,0.875,0.125,0,0,0.875,0.125,0,0,0.75,0.25,0,0
Old,6,Prague,80,PN,ProperName,32,6,26,0.1875,8,8,8,8,1,2,2,1,0.125,0.25,0.25,0.125,0.875,0.75,1,0.75,2,6,0,0,2,6,0,0,2,6,0,0,1,7,0,0,27,5,1,2,0,2,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,FALSE,7,25,0,0,0.285714286,0.285714286,0.285714286,0.142857143,0.24,0.24,0.24,0.28,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25,0.75,0,0,0.25,0.75,0,0,0.25,0.75,0,0,0.125,0.875,0,0
Old,6,precocious,81,Adj,Word,32,3,29,0.09375,8,8,8,8,1,1,0,1,0.125,0.125,0,0.125,0.75,0.375,0.875,0.625,6,2,0,0,2,5,0,1,2,3,1,2,4,3,0,1,21,11,2,5,1,3,0.5,0,0,0,0.5,0.2,0.2,0.6,0,0,0,0,1,0,0,0.333333333,0.333333333,0.333333333,0,0,FALSE,14,13,1,4,0.428571429,0.142857143,0.142857143,0.285714286,0.153846154,0.384615385,0.230769231,0.230769231,0,0,1,0,0,0.25,0.5,0.25,0.75,0.25,0,0,0.25,0.625,0,0.125,0.25,0.375,0.125,0.25,0.5,0.375,0,0.125
Old,6,pretentious,82,Adj,Word,32,0,32,0,8,8,8,8,0,0,0,0,0,0,0,0,0.625,0.625,0.625,0.75,3,3,1,1,3,5,0,0,5,2,0,1,1,7,0,0,21,11,3,3,3,2,0,0.333333333,0.666666667,0,0,0,1,0,0,0,0,0.333333333,0.666666667,0,0,0,0.5,0.5,0,0,FALSE,12,17,1,2,0.25,0.25,0.416666667,0.083333333,0.176470588,0.294117647,0.117647059,0.411764706,1,0,0,0,0.5,0,0.5,0,0.375,0.375,0.125,0.125,0.375,0.625,0,0,0.625,0.25,0,0.125,0.125,0.875,0,0
Old,6,prophecy,83,N,Word,32,1,31,0.03125,8,8,8,8,0,0,0,1,0,0,0,0.125,1,0.75,0.625,0.75,5,2,0,1,4,4,0,0,5,3,0,0,3,4,0,1,25,7,0,2,3,2,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,0,0,0.666666667,0,0.333333333,0.5,0,0.5,0,0,FALSE,17,13,0,2,0.294117647,0.235294118,0.294117647,0.176470588,0.153846154,0.307692308,0.230769231,0.307692308,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.5,0,0,0.5,0.625,0.25,0,0.125,0.5,0.5,0,0,0.625,0.375,0,0,0.375,0.5,0,0.125
Old,6,proposition,84,N,Word,32,0,32,0,8,8,8,8,0,0,0,0,0,0,0,0,0.125,0.25,0.25,0.875,1,4,1,2,3,5,0,0,3,3,1,1,5,2,1,0,12,20,7,6,6,1,0.571428571,0,0.142857143,0,0.285714286,0.5,0.333333333,0.166666667,0,0,0.166666667,0,0.833333333,0,0,0,0,1,0,0,FALSE,12,14,3,3,0.083333333,0.25,0.25,0.416666667,0.285714286,0.357142857,0.214285714,0.142857143,0.333333333,0,0.333333333,0.333333333,0.666666667,0,0.333333333,0,0.125,0.5,0.125,0.25,0.375,0.625,0,0,0.375,0.375,0.125,0.125,0.625,0.25,0.125,0
Old,6,Quayle,85,PN,ProperName,32,2,30,0.0625,8,8,8,8,0,0,2,0,0,0,0.25,0,0.5,0.625,0.625,0.875,3,3,1,1,1,7,0,0,5,1,0,2,3,5,0,0,21,11,4,3,3,1,1,0,0,0,0,1,0,0,0,0,0.333333333,0,0,0,0.666666667,0,0,0,0,1,FALSE,12,16,1,3,0.25,0.083333333,0.416666667,0.25,0.1875,0.4375,0.0625,0.3125,1,0,0,0,0.333333333,0,0.666666667,0,0.375,0.375,0.125,0.125,0.125,0.875,0,0,0.625,0.125,0,0.25,0.375,0.625,0,0
Old,6,recapitulate,86,V,Word,32,0,32,0,8,8,8,8,0,0,0,0,0,0,0,0,0.25,0.375,0.5,0.25,5,2,0,1,2,6,0,0,4,1,2,1,6,2,0,0,11,21,6,5,4,6,0.666666667,0,0.333333333,0,0,0,0,0.8,0,0.2,0,0,1,0,0,0,0,0.833333333,0,0.166666667,FALSE,17,11,2,2,0.294117647,0.117647059,0.235294118,0.352941176,0.181818182,0.545454545,0.090909091,0.181818182,0,0,1,0,0.5,0,0.5,0,0.625,0.25,0,0.125,0.25,0.75,0,0,0.5,0.125,0.25,0.125,0.75,0.25,0,0
Old,6,Revere,87,PN,ProperName,32,30,2,0.9375,8,8,8,8,7,8,7,8,0.875,1,0.875,1,1,1,1,1,7,1,0,0,8,0,0,0,7,1,0,0,8,0,0,0,32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30,2,0,0,0.233333333,0.266666667,0.233333333,0.266666667,0.5,0,0.5,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.875,0.125,0,0,1,0,0,0,0.875,0.125,0,0,1,0,0,0
Old,6,Robinson,88,PN,ProperName,32,16,16,0.5,8,8,8,8,5,3,4,4,0.625,0.375,0.5,0.5,0.875,1,1,1,6,1,0,1,3,4,0,1,5,2,0,1,6,2,0,0,31,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,20,9,0,3,0.3,0.15,0.25,0.3,0.111111111,0.444444444,0.222222222,0.222222222,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.333333333,0.333333333,0.333333333,0,0.75,0.125,0,0.125,0.375,0.5,0,0.125,0.625,0.25,0,0.125,0.75,0.25,0,0
Old,6,Seoul,89,PN,ProperName,32,10,22,0.3125,8,8,8,8,3,2,3,2,0.375,0.25,0.375,0.25,1,0.625,0.625,0.875,3,4,1,0,3,5,0,0,4,3,1,0,3,5,0,0,25,7,0,3,3,1,NA,NA,NA,NA,NA,0.666666667,0,0.333333333,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,13,17,2,0,0.230769231,0.230769231,0.307692308,0.230769231,0.235294118,0.294117647,0.176470588,0.294117647,0.5,0,0.5,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.375,0.5,0.125,0,0.375,0.625,0,0,0.5,0.375,0.125,0,0.375,0.625,0,0
Old,6,Shaw,90,PN,ProperName,32,7,25,0.21875,8,8,8,8,2,0,3,2,0.25,0,0.375,0.25,0.5,0.25,0.625,0.375,3,4,0,1,0,8,0,0,3,5,0,0,2,5,0,1,14,18,4,6,3,5,0.75,0,0.25,0,0,0.666666667,0,0.333333333,0,0,0.333333333,0,0.666666667,0,0,0.6,0,0.4,0,0,FALSE,8,22,0,2,0.375,0,0.375,0.25,0.181818182,0.363636364,0.227272727,0.227272727,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.5,0,0,0.5,0.375,0.5,0,0.125,0,1,0,0,0.375,0.625,0,0,0.25,0.625,0,0.125
Old,6,Sicily,91,PN,ProperName,32,13,19,0.40625,8,8,8,8,4,0,5,4,0.5,0,0.625,0.5,0.75,0.875,0.75,0.75,7,1,0,0,4,4,0,0,7,1,0,0,4,4,0,0,25,7,2,1,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0.5,FALSE,22,10,0,0,0.318181818,0.181818182,0.318181818,0.181818182,0.1,0.4,0.1,0.4,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.875,0.125,0,0,0.5,0.5,0,0,0.875,0.125,0,0,0.5,0.5,0,0
Old,6,Skywalker,92,PN,ProperName,32,4,28,0.125,8,8,8,8,2,1,1,0,0.25,0.125,0.125,0,0.75,0.625,0.625,0.625,3,4,1,0,2,6,0,0,2,4,1,1,1,6,1,0,21,11,2,3,3,3,0.5,0,0,0,0.5,0.666666667,0,0.333333333,0,0,0,0,0.666666667,0.333333333,0,0.333333333,0,0.333333333,0.333333333,0,FALSE,8,20,3,1,0.375,0.25,0.25,0.125,0.2,0.3,0.2,0.3,0.333333333,0,0.333333333,0.333333333,0,0,1,0,0.375,0.5,0.125,0,0.25,0.75,0,0,0.25,0.5,0.125,0.125,0.125,0.75,0.125,0
Old,6,Stockholm,93,PN,ProperName,32,10,22,0.3125,8,8,8,8,1,3,5,1,0.125,0.375,0.625,0.125,1,1,1,0.75,3,1,2,2,4,3,1,0,5,2,1,0,1,6,0,1,30,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0,0.5,FALSE,13,12,4,3,0.230769231,0.307692308,0.384615385,0.076923077,0.083333333,0.25,0.166666667,0.5,0.5,0.25,0.25,0,0.666666667,0,0,0.333333333,0.375,0.125,0.25,0.25,0.5,0.375,0.125,0,0.625,0.25,0.125,0,0.125,0.75,0,0.125
Old,6,taciturn,94,Adj,Word,32,0,32,0,8,8,8,8,0,0,0,0,0,0,0,0,0.125,0.25,0.5,0.25,2,3,2,1,2,6,0,0,1,6,1,0,3,5,0,0,9,23,7,6,4,6,0.857142857,0,0.142857143,0,0,1,0,0,0,0,1,0,0,0,0,0.666666667,0,0,0.333333333,0,FALSE,8,20,3,1,0.25,0.25,0.125,0.375,0.15,0.3,0.3,0.25,0.666666667,0,0.333333333,0,1,0,0,0,0.25,0.375,0.25,0.125,0.25,0.75,0,0,0.125,0.75,0.125,0,0.375,0.625,0,0
Old,6,Thoreau,95,PN,ProperName,32,5,27,0.15625,8,8,8,8,0,1,2,2,0,0.125,0.25,0.25,0.625,0.625,0.625,0.75,2,5,0,1,1,7,0,0,2,6,0,0,2,5,0,1,21,11,3,3,3,2,0.666666667,0,0.333333333,0,0,0.333333333,0,0.666666667,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0.5,0.5,0,FALSE,7,23,0,2,0.285714286,0.142857143,0.285714286,0.285714286,0.217391304,0.304347826,0.260869565,0.217391304,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.5,0,0,0.5,0.25,0.625,0,0.125,0.125,0.875,0,0,0.25,0.75,0,0,0.25,0.625,0,0.125
Old,6,tic,96,N,Word,32,15,17,0.46875,8,8,8,8,3,3,3,6,0.375,0.375,0.375,0.75,0.5,0.5,0.75,0.75,6,2,0,0,4,4,0,0,5,2,1,0,7,1,0,0,20,12,4,4,2,2,0,0,1,0,0,0,0,0.75,0.25,0,0,0,1,0,0,0,0.5,0.5,0,0,FALSE,22,9,1,0,0.272727273,0.181818182,0.227272727,0.318181818,0.222222222,0.444444444,0.222222222,0.111111111,0,0,1,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.75,0.25,0,0,0.5,0.5,0,0,0.625,0.25,0.125,0,0.875,0.125,0,0
Old,6,tsunami,97,N,Word,32,20,12,0.625,8,8,8,8,6,5,4,5,0.75,0.625,0.5,0.625,1,0.75,0.875,0.75,6,2,0,0,5,3,0,0,4,3,0,1,5,3,0,0,27,5,0,2,1,2,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,FALSE,20,11,0,1,0.3,0.25,0.2,0.25,0.181818182,0.272727273,0.272727273,0.272727273,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,0.75,0.25,0,0,0.625,0.375,0,0,0.5,0.375,0,0.125,0.625,0.375,0,0
Old,6,Watson,98,PN,ProperName,32,19,13,0.59375,8,8,8,8,6,2,6,5,0.75,0.25,0.75,0.625,0.875,0.875,1,0.875,7,1,0,0,3,4,0,1,6,2,0,0,5,3,0,0,29,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,FALSE,21,10,0,1,0.333333333,0.142857143,0.285714286,0.238095238,0.1,0.4,0.2,0.3,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,1,0,0,0.875,0.125,0,0,0.375,0.5,0,0.125,0.75,0.25,0,0,0.625,0.375,0,0
Old,6,Wayne,99,PN,ProperName,32,7,25,0.21875,8,8,8,8,3,1,2,1,0.375,0.125,0.25,0.125,1,0.5,1,0.75,6,2,0,0,3,5,0,0,4,2,1,1,3,5,0,0,26,6,0,4,0,2,NA,NA,NA,NA,NA,0.25,0,0.5,0,0.25,NA,NA,NA,NA,NA,1,0,0,0,0,FALSE,16,14,1,1,0.375,0.1875,0.25,0.1875,0.142857143,0.357142857,0.142857143,0.357142857,0,0,1,0,0,0,1,0,0.75,0.25,0,0,0.375,0.625,0,0,0.5,0.25,0.125,0.125,0.375,0.625,0,0
Old,6,Yellowstone,100,PN,ProperName,32,20,12,0.625,8,8,8,8,3,6,6,5,0.375,0.75,0.75,0.625,0.875,0.875,1,0.875,6,2,0,0,6,2,0,0,6,1,0,1,6,1,0,1,29,3,1,1,0,1,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,FALSE,24,6,0,2,0.25,0.25,0.25,0.25,0.333333333,0.333333333,0.166666667,0.166666667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.5,0.5,0.75,0.25,0,0,0.75,0.25,0,0,0.75,0.125,0,0.125,0.75,0.125,0,0.125
Young,5,abacus,1,N,Word,32,18,14,0.5625,8,8,8,8,7,5,3,3,0.875,0.625,0.375,0.375,1,1,0.75,1,8,0,0,0,6,1,0,1,4,0,1,3,5,2,0,1,30,2,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,NA,NA,NA,NA,NA,FALSE,23,3,1,5,0.347826087,0.260869565,0.173913043,0.217391304,0,0.333333333,0,0.666666667,0,0,1,0,0,0.2,0.6,0.2,1,0,0,0,0.75,0.125,0,0.125,0.5,0,0.125,0.375,0.625,0.25,0,0.125
Young,5,abdicate,2,V,Word,32,14,18,0.4375,8,8,8,8,3,3,4,4,0.375,0.375,0.5,0.5,0.875,0.625,0.875,0.625,4,0,2,2,5,0,1,2,4,0,3,1,2,3,1,2,24,8,1,3,1,3,1,0,0,0,0,0.666666667,0,0.333333333,0,0,1,0,0,0,0,0.666666667,0,0.333333333,0,0,FALSE,15,3,7,7,0.266666667,0.333333333,0.266666667,0.133333333,0,0,0,1,0.285714286,0.142857143,0.428571429,0.142857143,0.285714286,0.285714286,0.142857143,0.285714286,0.5,0,0.25,0.25,0.625,0,0.125,0.25,0.5,0,0.375,0.125,0.25,0.375,0.125,0.25
Young,5,abstain,3,V,Word,32,6,26,0.1875,8,8,8,8,1,3,1,1,0.125,0.375,0.125,0.125,0.625,1,1,0.75,2,5,0,1,2,3,1,2,2,2,2,2,2,3,3,0,27,5,3,0,0,2,0.333333333,0,0.666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,FALSE,8,13,6,5,0.25,0.25,0.25,0.25,0.384615385,0.230769231,0.153846154,0.230769231,0,0.166666667,0.333333333,0.5,0.2,0.4,0.4,0,0.25,0.625,0,0.125,0.25,0.375,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.375,0.375,0
Young,5,accolade,4,N,Word,32,3,29,0.09375,8,8,8,8,0,3,0,0,0,0.375,0,0,1,0.75,0.625,0.5,0,5,2,1,4,0,4,0,2,2,3,1,0,5,2,1,23,9,0,2,3,4,NA,NA,NA,NA,NA,0,0,0.5,0.5,0,0,0,1,0,0,0.5,0,0.5,0,0,FALSE,6,12,11,3,0,0.666666667,0.333333333,0,0.416666667,0,0.166666667,0.416666667,0.181818182,0.363636364,0.272727273,0.181818182,0.333333333,0,0.333333333,0.333333333,0,0.625,0.25,0.125,0.5,0,0.5,0,0.25,0.25,0.375,0.125,0,0.625,0.25,0.125
Young,5,advocate,5,V,Word,32,9,23,0.28125,8,8,8,8,1,3,2,3,0.125,0.375,0.25,0.375,1,1,1,1,2,3,0,3,2,1,3,2,2,2,4,0,2,1,3,2,32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,8,7,10,7,0.25,0.25,0.25,0.25,0.428571429,0.142857143,0.285714286,0.142857143,0,0.3,0.4,0.3,0.428571429,0.285714286,0,0.285714286,0.25,0.375,0,0.375,0.25,0.125,0.375,0.25,0.25,0.25,0.5,0,0.25,0.125,0.375,0.25
Young,5,Alcott,6,PN,ProperName,32,8,24,0.25,8,8,8,8,3,4,0,1,0.375,0.5,0,0.125,0.625,0.875,0.625,0.5,5,2,0,1,4,2,1,1,0,1,3,4,2,2,2,2,21,11,3,1,3,4,0.333333333,0,0.666666667,0,0,0,0,1,0,0,1,0,0,0,0,0.25,0,0.75,0,0,FALSE,11,7,6,8,0.454545455,0.363636364,0,0.181818182,0.285714286,0.285714286,0.142857143,0.285714286,0,0.166666667,0.5,0.333333333,0.125,0.125,0.5,0.25,0.625,0.25,0,0.125,0.5,0.25,0.125,0.125,0,0.125,0.375,0.5,0.25,0.25,0.25,0.25
Young,5,allocation,7,N,Word,32,4,28,0.125,8,8,8,8,0,2,0,2,0,0.25,0,0.25,0.125,0.875,0.625,0.625,0,4,3,1,1,2,3,2,5,2,1,0,1,1,3,3,18,14,7,1,3,3,0.142857143,0,0.857142857,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,7,9,10,6,0,0.142857143,0.714285714,0.142857143,0.444444444,0.222222222,0.222222222,0.111111111,0.3,0.3,0.1,0.3,0.166666667,0.333333333,0,0.5,0,0.5,0.375,0.125,0.125,0.25,0.375,0.25,0.625,0.25,0.125,0,0.125,0.125,0.375,0.375
